,1st-comp,2nd-comp,3rd-comp,label
4900,4.169875,2.7293801,18.9416,7
4901,-21.168205,0.065793976,-2.7098467,4
4902,0.08419453,8.504975,16.843815,3
4903,4.020618,-11.79915,1.9656973,7
4904,-3.370466,3.6725886,-16.953459,5
4905,-4.1091304,16.97414,5.7312407,1
4906,-4.709623,0.44409993,25.227636,6
4907,-0.1570643,-27.655058,0.23068483,1
4908,-3.3152094,5.731598,8.34619,3
4909,-4.2603707,2.5838223,20.1012,3
4910,11.378142,6.9447937,-1.5683525,4
4911,-6.7053084,5.7751126,24.21175,5
4912,13.70049,2.8429947,13.355923,2
4913,7.7371664,-8.805631,2.816629,3
4914,-2.3533518,-4.8218446,-0.93893373,3
4915,-5.481989,-12.171408,-0.6936539,7
4916,15.383642,4.8842874,2.4987104,1
4917,10.545778,7.206186,-1.5371914,3
4918,8.680855,-9.600175,-4.589985,7
4919,-16.399721,-13.733771,-7.021731,5
4920,5.53743,-22.320263,15.953939,6
4921,19.647259,-6.4837937,1.6055433,1
4922,18.478117,-0.02833886,11.103976,2
4923,-25.874004,12.118974,1.769573,5
4924,8.95368,-4.5561004,17.253479,3
4925,-4.5868464,-14.389986,-0.012234938,1
4926,17.34671,-7.52683,-0.024079684,2
4927,7.912355,11.978719,14.900717,1
4928,-17.59343,-16.828444,-8.592865,4
4929,1.130565,-2.4548078,24.824593,6
4930,9.209997,-1.224531,-20.651384,3
4931,12.197628,18.021042,-6.588504,2
4932,2.7692833,2.8241923,-2.4535072,7
4933,18.516317,-5.3508782,-1.449595,1
4934,-10.222769,-3.8535202,1.2871133,7
4935,5.8105106,-21.55748,13.233566,5
4936,-6.7033763,8.839254,4.963658,1
4937,-17.792269,14.682027,-11.758833,5
4938,5.8466797,-3.3004897,-21.981966,3
4939,11.346233,2.8726437,4.022217,2
4940,12.13047,15.619794,2.8188076,2
4941,8.579263,11.681294,13.649221,1
4942,0.0069029233,12.553395,14.508099,1
4943,18.259987,0.89210725,10.612943,4
4944,-2.6362245,3.9376621,-9.002797,5
4945,-0.9266055,-11.923579,-1.4450442,1
4946,-4.384794,4.6675477,-0.6558342,5
4947,-14.486795,-21.463375,-10.195198,4
4948,-5.7983947,22.599508,0.054314323,2
4949,-11.351485,14.144731,-9.771647,5
4950,-17.108181,-16.73628,-9.490252,5
4951,16.27162,-2.345015,16.43119,2
4952,-2.654422,-18.901705,2.0891926,7
4953,-2.6398215,11.973979,4.4040956,1
4954,0.7951781,3.5568151,9.503739,3
4955,-12.528396,10.484928,-4.7447705,5
4956,-13.530036,-18.775784,-12.2172985,4
4957,1.8237425,-8.892579,-17.788872,2
4958,-24.748007,10.964226,3.5878425,4
4959,-5.6353397,-13.061019,-1.5774932,1
4960,-13.868455,-1.9728622,-10.058154,3
4961,19.42311,-3.108606,-15.5032835,6
4962,-7.3203144,14.438872,-6.4642,6
4963,8.004435,15.618556,5.693555,2
4964,-4.8276186,5.5669746,23.23465,5
4965,-1.1192493,-20.569862,-6.260797,1
4966,3.3513305,-22.42393,6.707601,2
4967,1.7804776,9.324181,5.134232,1
4968,1.8707017,6.470961,0.39474416,7
4969,16.911314,-6.6289835,11.492431,2
4970,6.121036,-5.573315,-3.000975,4
4971,28.401955,-8.35854,-0.83067566,2
4972,1.8083797,-20.985222,-2.8760278,1
4973,12.396779,19.855938,-2.3785832,3
4974,-5.0344644,-1.7910466,-15.918957,4
4975,-1.7658005,6.646853,-10.654692,6
4976,-14.378713,16.272055,-9.666901,4
4977,-19.469381,1.3017353,-12.407889,4
4978,7.2587314,7.059082,-1.7865527,7
4979,20.482998,-4.3460417,-14.685316,5
4980,-0.080927074,-23.386204,0.5395291,3
4981,6.8440137,-14.61644,13.053203,5
4982,12.208922,7.4705462,-3.7375662,7
4983,-6.726437,2.040511,19.645374,5
4984,3.4588392,18.262705,10.293538,6
4985,-2.0517793,4.6719456,18.953146,4
4986,14.532686,1.6847712,-2.7241795,7
4987,-15.262291,-22.85326,-9.355162,3
4988,-0.70095617,18.699106,7.715578,2
4989,7.7750506,4.847519,6.6757426,7
4990,-18.87905,-5.4814987,7.6322303,7
4991,-1.1299193,3.5089893,8.96017,1
4992,-19.01183,-2.9244967,6.217812,6
4993,-5.63518,-0.5791937,-20.0114,5
4994,-0.1297982,-2.7777872,2.466014,1
4995,-1.4059292,9.455732,11.492589,3
4996,24.494917,-3.79217,2.0430093,1
4997,11.979203,0.7068362,-0.78123873,1
4998,-3.147807,-7.6178403,15.270862,6
4999,5.6085267,6.0552306,1.85776,2
5000,-2.2149677,-0.074917994,13.049245,3
5001,-12.309147,16.422667,-4.757457,4
5002,-10.761042,1.2610185,25.047325,7
5003,7.5687523,-2.0313141,-2.5741124,7
5004,10.2334385,2.6407921,10.655528,7
5005,-3.9179792,-4.005423,9.193199,2
5006,4.697006,16.581984,-8.627566,7
5007,6.370375,12.748595,2.3891814,7
5008,-13.065008,16.549706,-7.035039,4
5009,8.967203,2.4489167,14.060061,6
5010,24.30278,-4.52302,2.4434237,1
5011,-10.8828745,-3.1785607,-16.512508,5
5012,-7.4474597,-6.558188,-17.349237,4
5013,19.279062,4.55556,6.9140596,5
5014,-8.540495,-5.1033287,-11.645929,4
5015,-6.8444905,-25.673113,0.86659795,7
5016,11.658087,3.926611,0.6029152,7
5017,23.419922,-3.5170765,-0.38145682,1
5018,-15.842161,-0.5712828,2.92175,6
5019,-15.54875,-8.13709,-4.985048,4
5020,-12.284338,-10.025411,-2.1010027,7
5021,10.696606,6.450907,12.243096,7
5022,-11.6017275,-2.662554,1.9012564,2
5023,-11.708028,0.55004543,19.244799,6
5024,18.908762,-8.19102,-1.0717494,1
5025,4.4413476,-12.110682,9.110252,2
5026,6.6655636,9.300357,14.460898,7
5027,6.65522,13.236846,1.8752322,7
5028,-7.246949,-3.3362236,2.8302612,7
5029,-7.188754,4.790373,-2.2082822,5
5030,10.782888,-2.9666092,14.966184,3
5031,-2.6160824,-11.464916,-1.4427496,1
5032,-5.6437473,11.147822,-10.42956,6
5033,-3.9468496,4.4541097,13.994147,3
5034,-0.9996514,3.440285,18.504805,7
5035,-8.476165,-0.34847915,-18.63571,5
5036,-0.30474642,2.001802,25.85089,6
5037,-4.613345,-2.02733,18.931236,5
5038,-1.974577,-20.178257,13.383065,6
5039,6.0534368,13.458882,14.861111,2
5040,13.332752,18.226025,-1.2377105,3
5041,-21.243073,-2.5141053,5.6364565,6
5042,5.3212204,-12.330755,13.662258,6
5043,7.1193404,12.29844,10.218452,2
5044,7.0520096,16.162624,0.20516495,3
5045,6.218646,-19.752542,16.84789,6
5046,14.088208,2.4582071,4.4009194,2
5047,1.9940794,20.764387,5.389578,1
5048,-16.720467,-7.656668,-8.987685,4
5049,-11.472837,17.401922,-4.8283224,4
5050,0.4082495,11.614735,13.875998,1
5051,-14.94414,10.670352,-6.1551456,5
5052,12.801262,5.409686,-3.1243265,3
5053,11.447947,2.9449775,10.852943,7
5054,-11.617404,14.818566,-10.808116,5
5055,-0.14913453,0.5424928,-4.3206615,6
5056,-5.1638074,11.944433,-9.287398,6
5057,14.614839,6.7398725,4.7333937,1
5058,-5.0147243,-1.4051119,3.6202786,7
5059,7.097187,14.767112,1.4195098,7
5060,16.042162,-5.976362,7.976243,1
5061,-21.887074,-3.5338745,1.5248946,5
5062,19.505596,-7.5331717,-3.484482,1
5063,-12.512153,8.680585,14.884459,1
5064,-10.32827,-2.2400353,24.389673,6
5065,22.659435,-3.5996697,-10.827135,6
5066,11.031414,-2.7145863,13.93733,3
5067,-0.6058702,-1.173609,10.25805,7
5068,11.951647,18.47986,-9.997751,1
5069,13.984233,16.90058,-4.0391564,2
5070,2.9568012,-4.699976,3.0772357,1
5071,-2.576629,10.768871,-5.245101,2
5072,-13.43342,-19.09029,-12.233457,4
5073,-13.182202,-18.309175,-4.881605,4
5074,-0.025564816,-23.586367,0.79331326,3
5075,-13.894001,5.8455634,-6.221799,4
5076,-11.986576,7.2645087,-18.508917,2
5077,-7.608117,10.933888,-7.6256537,3
5078,3.0511413,-15.637587,19.125946,2
5079,-8.471686,-0.17312485,17.969193,6
5080,-5.845171,-15.8825,2.4459274,7
5081,-4.455479,1.1289792,-18.611002,5
5082,15.008796,9.009491,2.4058082,3
5083,1.0910064,4.358756,7.157174,1
5084,2.8683813,11.81603,7.3616443,5
5085,-14.162202,-21.592077,-11.512692,4
5086,7.1305704,-2.2532384,16.08112,2
5087,4.107357,16.025696,-10.842869,2
5088,12.375828,18.663185,2.6526582,5
5089,-1.7957453,8.531988,-4.2735143,5
5090,17.37335,3.4305277,14.322271,2
5091,4.4043937,7.5252085,18.603146,5
5092,-10.783851,-1.7060026,-14.682659,5
5093,-7.7404165,17.837605,-15.677221,6
5094,-2.3404572,-22.397028,-8.608193,3
5095,1.5867509,6.2943482,14.280857,7
5096,24.7591,-0.16640222,-13.718539,6
5097,-10.047833,-1.3864491,-17.346342,5
5098,10.211654,17.068932,-10.892827,2
5099,-10.456719,-14.583736,-5.052482,5
5100,-15.475262,5.6456723,-5.159074,4
5101,-1.9040511,-20.562393,-3.9853294,7
5102,-0.55578125,-22.739775,2.7628877,7
5103,-5.997003,-15.618934,0.55726475,7
5104,-3.8000257,-14.2086735,-4.0655956,7
5105,6.91604,-18.856977,13.982327,5
5106,1.0582315,12.359451,6.9446034,2
5107,-8.242009,-23.284273,-0.49459994,2
5108,-14.401226,-7.957672,-7.1494007,3
5109,6.07173,4.5408835,-4.775685,7
5110,20.859854,-6.7052417,1.0905814,1
5111,-2.1757686,13.260111,-16.791122,4
5112,-0.056970842,8.974005,6.3785963,3
5113,12.035272,5.835709,2.5649266,7
5114,-18.594246,-5.8621435,6.3977733,4
5115,-11.622833,1.464746,14.432983,6
5116,-7.3459315,-5.566008,-13.30173,4
5117,-5.650303,7.4851985,-11.695454,5
5118,-19.176842,-12.978047,-5.2431173,5
5119,6.1488223,-19.036123,7.752856,6
5120,0.8762121,-19.006474,2.7712636,1
5121,-3.4341753,-20.886463,-6.7742724,1
5122,4.03964,-21.40609,-3.5206466,3
5123,11.931713,-1.6189157,6.491335,7
5124,-2.6669288,15.049853,-14.5983515,4
5125,4.4703345,-1.5368336,7.0842476,7
5126,-4.7258854,-0.9136002,14.753766,5
5127,5.030918,14.658953,-1.0832199,3
5128,-1.3034358,18.869678,5.9692516,1
5129,12.808373,8.302091,1.9637918,7
5130,-2.0362947,-22.430397,-5.0308213,7
5131,0.80909175,-25.358685,0.202746,2
5132,-8.90893,8.2663965,4.178768,1
5133,-7.8047137,5.282827,-5.4984646,5
5134,13.550441,3.4213765,-3.4096143,3
5135,0.062939964,-28.056376,-3.4764075,2
5136,-5.736285,5.5766697,-7.7085094,5
5137,-6.010214,6.177002,21.505196,3
5138,-11.436272,9.231031,-3.4925723,5
5139,-3.460325,10.2376995,15.843953,5
5140,13.639835,17.161247,-9.50084,1
5141,-7.51781,1.5608835,18.725636,5
5142,-9.446977,-0.87209946,4.230463,7
5143,-9.996916,-1.8237734,-16.746277,5
5144,9.2021675,9.441169,-8.931566,1
5145,-0.42087522,-1.0236329,2.6443117,6
5146,-3.8202322,0.14691158,17.519024,6
5147,-4.1016645,6.0522738,18.6264,6
5148,5.8243513,-8.849318,1.2658322,7
5149,-4.9936576,6.4926925,-9.246764,6
5150,3.1076608,5.1675286,18.792223,5
5151,-1.7433479,-13.696851,13.071016,7
5152,5.760521,-1.344095,-22.209286,4
5153,-12.97852,12.294037,-7.040398,3
5154,20.2969,1.4787754,-8.737734,3
5155,-17.58461,9.622846,0.33483768,4
5156,8.630102,-0.4902452,-23.69232,3
5157,4.0909286,-16.643232,11.76996,6
5158,16.70651,0.6660368,14.629713,5
5159,15.065873,2.4086971,3.4494326,1
5160,0.14802037,-23.363667,8.940101,4
5161,1.2537527,0.09006285,13.378528,5
5162,-2.2621644,6.0939026,14.8117,7
5163,13.297473,3.0163503,10.630813,7
5164,6.6615934,4.3629427,0.8540912,1
5165,-7.360316,7.399958,15.218768,6
5166,-12.898358,4.5686836,2.195895,7
5167,-4.26018,-25.626411,-2.090875,2
5168,-3.0658119,12.983171,-3.499793,2
5169,4.510057,9.274841,16.91667,3
5170,-0.1480817,-14.283393,-3.441279,1
5171,-0.1613585,-12.58368,-0.51229304,1
5172,8.991684,18.683174,2.5194852,2
5173,18.189522,2.9561005,-13.604296,3
5174,-9.508692,13.54891,12.462859,3
5175,15.116276,-1.0577688,-14.653518,6
5176,-11.9542055,8.539352,-17.10544,5
5177,-14.7430725,-16.404133,-5.071158,5
5178,-7.6320186,-28.178167,-2.3729756,5
5179,25.585516,-3.477461,3.944119,2
5180,-5.928124,12.905151,8.367973,6
5181,3.3081894,2.4935462,19.243921,5
5182,11.652927,4.0513988,11.862226,7
5183,6.9367046,5.9473414,1.8209655,2
5184,0.030333286,-8.873645,-15.896008,1
5185,-4.8281736,13.911135,13.539575,2
5186,-0.5425211,-26.693295,-2.605301,2
5187,-15.974845,-16.04673,-7.361905,4
5188,-7.4472775,15.004942,-10.819961,2
5189,-1.6178207,-23.049,0.09832606,1
5190,3.4206917,3.7161667,0.33718187,7
5191,3.8728957,2.3301039,0.5452977,7
5192,8.167761,-18.461222,16.145206,6
5193,9.697718,-2.9151022,-2.3847308,7
5194,14.260862,-1.8485082,2.7682714,2
5195,-4.470076,7.879516,13.825486,4
5196,-21.4187,-4.529545,0.7074364,5
5197,-0.6291946,-13.570956,-3.6160963,1
5198,-17.6688,-7.683494,-8.197258,4
5199,-11.32791,5.0138607,2.9679651,7
5200,-14.282862,4.7465143,11.276995,6
5201,-10.048002,-2.2207985,9.251498,2
5202,4.991694,-3.6427486,-25.937786,4
5203,-4.9381757,-6.2023177,27.401766,5
5204,-13.282239,-14.50504,-10.697093,7
5205,-13.585189,3.8715684,-15.104232,3
5206,-19.650879,-7.1113415,-8.801171,5
5207,21.446987,3.1771717,-10.625811,6
5208,7.3773923,3.2079601,-11.445293,2
5209,-2.608116,1.5825123,24.66542,6
5210,-25.867588,12.114512,1.7723736,5
5211,-10.0150585,-3.0263553,21.506788,6
5212,-6.3253784,-1.5485916,-10.902454,2
5213,-16.94649,1.5349295,-0.2918596,4
5214,17.619959,-1.7544026,-9.429909,6
5215,1.1333562,17.559631,18.107162,5
5216,-3.0393739,14.572028,-14.825237,4
5217,6.1432,10.18876,-5.109151,2
5218,11.868656,8.188691,1.9780568,7
5219,-2.3257053,-19.2815,-7.7185426,1
5220,1.7044055,-16.968954,8.625079,3
5221,9.018615,-16.711613,12.405085,5
5222,-2.8550484,-13.947767,-4.9871674,7
5223,8.994828,-2.0301907,5.7016554,1
5224,-12.978883,9.717377,-12.7217045,5
5225,-13.413782,15.808735,-4.5133185,3
5226,22.725315,-4.812287,2.5787754,1
5227,-0.37888747,-0.99774516,-9.631306,4
5228,-13.631291,17.649277,-4.588519,4
5229,-13.423376,-8.341377,-4.533864,3
5230,-12.058857,7.3074865,11.119743,2
5231,-3.975552,-17.214264,4.298913,1
5232,10.912681,13.192252,-2.0018659,2
5233,1.3008616,-20.147255,14.90706,6
5234,-2.4089057,-18.688663,-2.219832,4
5235,-18.111767,13.0494,0.84198415,6
5236,12.0877285,8.052401,0.5097075,7
5237,2.8394458,-5.5560718,17.052565,6
5238,1.6089675,1.7196199,2.347915,1
5239,-3.2686837,0.9834128,22.388258,5
5240,-8.279173,8.3901005,-10.630955,5
5241,7.5393314,11.42246,3.807354,7
5242,2.3725507,-20.97517,7.0929704,2
5243,-6.7940917,-23.771141,-6.41328,5
5244,-1.3462075,2.445174,-9.742703,4
5245,21.919895,-4.003029,-10.955012,5
5246,-4.35414,-3.2959244,16.667147,3
5247,-3.7222295,7.415708,-5.988259,4
5248,-19.021809,-6.013741,6.030529,4
5249,-11.40265,16.348644,1.8072597,2
5250,11.903608,15.422338,6.724455,7
5251,-12.597357,-8.502996,-3.5366948,3
5252,-0.6632298,21.639997,-13.094247,4
5253,8.413584,5.483066,6.5156097,3
5254,2.2973866,18.524405,-6.272437,2
5255,17.873297,6.0831504,1.7077708,1
5256,-6.4829755,0.47987732,-21.723646,3
5257,8.286465,11.27448,9.837118,1
5258,-9.580977,-4.7950444,4.9888825,6
5259,-4.8221226,-1.6729672,20.596685,3
5260,-2.894722,3.528896,-9.520424,3
5261,-5.814807,6.142997,21.649057,3
5262,-16.068169,-0.2550473,2.568843,6
5263,-7.369079,-6.272979,-16.162706,4
5264,-8.35966,-4.269507,-19.041183,5
5265,-1.1485686,-7.4212804,-5.600851,7
5266,2.4969516,-6.206388,-21.172033,3
5267,8.473994,-1.0499753,-23.79996,3
5268,-16.320507,-20.756035,-4.8850145,5
5269,18.09081,0.07834979,-17.093437,5
5270,7.231322,15.041794,0.64002544,7
5271,-9.96541,-15.405124,-14.413508,4
5272,-10.45203,10.603058,-10.50186,6
5273,-3.7784271,20.969927,-14.344299,4
5274,20.006525,-1.1616821,-14.653302,5
5275,13.191319,0.23298879,17.048325,2
5276,-17.501713,2.367538,-6.367767,5
5277,1.5162063,-1.1264862,-1.4840922,3
5278,-5.2985635,12.007383,-20.453169,4
5279,4.5778756,-13.033852,11.819889,2
5280,-14.75778,17.175741,-7.063754,4
5281,-10.010318,3.3415995,-7.6277633,2
5282,-6.613406,-7.437185,22.057001,3
5283,18.928238,1.6785915,-8.0844755,3
5284,1.7902467,-23.110352,7.8733783,4
5285,-7.359567,4.915187,6.723351,6
5286,7.668299,-6.015334,-7.751994,3
5287,-19.122236,-6.466023,5.9157367,4
5288,1.9005185,9.795923,12.26324,3
5289,1.6578298,14.51448,-9.257311,2
5290,-4.4230404,6.662856,-4.081407,4
5291,1.0439726,14.887905,11.13985,2
5292,14.451003,15.95614,-9.647739,1
5293,-15.932757,-8.679167,6.5277257,4
5294,1.3262078,-24.151808,-6.4577365,3
5295,-3.8368983,-3.1177442,16.534693,6
5296,-18.123062,-7.394003,5.9283123,4
5297,11.033342,5.010554,0.18292302,7
5298,-3.3348107,-18.017778,-8.249897,2
5299,-1.2976209,12.120569,-9.813449,5
5300,-17.171434,10.179122,-12.195718,2
5301,17.590996,-0.043838706,-15.833538,5
5302,-4.4955835,8.685097,16.561222,3
5303,3.4107509,-4.516292,-0.09897922,7
5304,9.516157,-4.544143,16.330526,3
5305,13.672429,10.40752,3.1382375,7
5306,-1.8472353,8.348299,-0.46436724,3
5307,-5.9407244,-5.0027704,20.225573,7
5308,19.509296,-6.8495193,1.5864582,1
5309,-7.4722366,12.660184,-15.441483,5
5310,2.6955037,-17.165823,11.489861,3
5311,-6.010497,-0.9631799,20.70447,6
5312,-8.673255,13.3512125,-4.086525,5
5313,-1.7072043,12.46844,19.3704,5
5314,-13.324759,10.239852,-15.351901,5
5315,10.427086,18.543425,0.44329962,1
5316,13.437787,-4.931756,-15.921415,7
5317,-1.2396,13.459918,-9.146949,3
5318,26.005325,-5.4922113,-1.8708655,2
5319,-10.079377,-17.944153,-10.744466,4
5320,-12.656895,8.706032,14.924007,1
5321,22.821808,-7.0653167,0.93396646,1
5322,1.1696662,16.123772,13.883694,5
5323,16.963694,0.38666683,13.862421,5
5324,9.954178,-1.7996131,6.584579,7
5325,-3.213777,-12.271305,-5.1082807,7
5326,0.11372322,-15.74751,5.149951,3
5327,9.240814,-8.968708,-5.6008997,1
5328,0.92493695,-9.168561,-7.0287085,1
5329,2.9032617,-1.2496057,-2.885311,7
5330,-13.091551,-21.951492,-4.839044,6
5331,7.86481,-3.6548176,6.3422737,7
5332,-1.8698456,-17.14439,3.3695931,1
5333,4.293183,-18.38958,11.524091,3
5334,15.328933,-1.2919993,13.166873,3
5335,-21.099571,-2.4975061,2.676191,5
5336,1.231873,12.441225,4.6762443,1
5337,-0.90616643,6.2024875,-8.7235,5
5338,0.6557701,-1.325613,0.39118445,7
5339,3.3333216,-19.485504,-0.50095695,1
5340,-5.045104,4.4177594,-0.42845312,5
5341,13.485636,2.6868222,13.254845,1
5342,-1.3766321,11.543217,17.330156,3
5343,-21.316633,-3.9203484,1.3502876,3
5344,-2.0813024,-24.506256,-9.015404,5
5345,-7.792136,-2.214411,10.136558,6
5346,14.283916,-0.41393042,14.524635,5
5347,-4.2604265,-19.018286,-2.6535554,6
5348,-16.036366,16.982117,-4.9932904,6
5349,-6.809029,16.92808,0.9842627,6
5350,3.7454476,-26.86025,-3.853213,5
5351,-18.054903,-15.257059,-7.2086735,5
5352,-0.37588972,10.954684,12.663473,1
5353,-5.762207,-21.800383,-8.497411,6
5354,6.778138,-1.6837643,-5.2068434,3
5355,18.233328,0.13143875,-9.097709,3
5356,17.481653,-0.81724036,11.626321,2
5357,6.1110353,13.381894,11.458187,1
5358,-2.1423025,19.323092,5.7981,1
5359,-15.148281,12.563777,-12.127231,6
5360,18.42533,5.349344,-11.9934225,4
5361,16.36499,17.198072,-9.927176,2
5362,-15.303923,15.965286,-7.7398343,4
5363,-4.6098375,-14.482473,-0.014686165,7
5364,23.488594,-7.6782355,-2.8866084,2
5365,9.927453,10.853634,6.0854454,1
5366,-14.540546,4.4340234,12.327416,7
5367,1.3906585,4.9998007,4.423652,1
5368,-4.132121,0.36316788,22.985352,6
5369,13.348375,7.2128115,5.8799872,7
5370,-1.4016898,6.7433095,7.8321056,3
5371,-1.7823485,14.681687,-4.8879704,2
5372,-2.2137892,-20.33132,-0.76387155,1
5373,-0.2723229,-18.455044,3.8842804,5
5374,-18.444538,12.669883,-0.39824614,6
5375,-11.680729,18.461637,-4.4453,4
5376,5.2285333,14.824695,-5.272899,2
5377,6.1805143,-3.0589793,-1.1848049,7
5378,-7.174436,-6.1229424,-16.707949,4
5379,3.9496431,5.0870852,9.88227,7
5380,-0.94226855,-17.554039,-4.755548,1
5381,7.772508,9.846943,6.8702807,1
5382,8.567715,0.73524046,-7.164346,6
5383,7.7922344,10.945772,0.26397327,7
5384,-8.176544,-3.3583539,-13.058277,4
5385,-19.25448,0.9615191,-1.5653125,4
5386,0.7345019,-6.0608573,17.254898,6
5387,-0.5367707,-0.69459766,-9.384894,4
5388,-9.659637,16.99143,-10.686414,5
5389,-6.1609554,-3.4972506,-16.218775,4
5390,-3.7881615,20.555706,-12.874279,4
5391,-8.330223,1.0591832,-0.24335812,3
5392,-2.7259612,-3.5667322,18.735949,5
5393,8.325024,12.3017435,1.7488748,1
5394,-5.1202264,4.845421,17.70377,3
5395,-0.69118315,20.067879,6.7911234,1
5396,-14.119718,16.249434,-9.094699,4
5397,-0.84701467,-23.133593,-0.9550312,1
5398,-22.426714,-4.1024036,-14.000806,2
5399,-4.4285555,-27.029345,-2.907899,2
5400,5.6871257,10.517784,4.0937986,7
5401,-2.517475,10.17624,-3.158337,2
5402,2.081462,-19.482954,-2.3493927,1
5403,-0.34165463,-2.4770942,18.167904,6
5404,-1.1702993,12.005768,14.456798,1
5405,-17.083248,10.389684,3.8355167,5
5406,-15.617057,3.4050994,-5.2442374,6
5407,-13.538093,14.693906,-1.858461,5
5408,11.023227,5.984452,12.586839,7
5409,-3.1596344,-2.7679052,-6.2173615,1
5410,-6.400506,11.725602,-20.426725,4
5411,9.872403,12.077036,-6.2968388,2
5412,-3.2891285,21.198683,-11.645259,4
5413,14.5662155,9.34459,-8.169214,2
5414,-12.7705,12.086182,-7.0740204,5
5415,0.034708336,-5.685139,-9.666207,3
5416,-12.228093,9.629727,-16.285715,5
5417,-1.1752083,12.7631035,16.3642,1
5418,-11.789408,-15.427322,-13.487513,4
5419,12.945402,18.433533,-1.2262623,2
5420,17.227133,5.0897684,0.33099186,1
5421,-21.142056,-6.8864956,5.1618333,4
5422,-3.8372798,7.7999015,-6.959187,6
5423,13.051515,5.5706778,-6.1847944,3
5424,-6.7513695,-4.2670517,-12.931107,4
5425,12.332511,-1.2275237,-1.1663502,7
5426,-4.9871945,-16.40895,11.97312,3
5427,3.0330665,-3.5092943,-24.52565,4
5428,-4.0410805,-18.690096,-8.474482,2
5429,12.525865,13.263296,8.890294,1
5430,-14.345888,4.386973,-5.7115464,4
5431,-6.6512485,-3.5399039,-15.591215,4
5432,2.7279792,-26.076527,-6.146049,2
5433,1.5375811,-24.709396,2.7115495,1
5434,4.9413843,-8.003973,-2.9972029,7
5435,-19.89338,7.6797194,-7.672018,5
5436,16.753792,-7.002385,10.833068,1
5437,10.550545,5.3926215,0.034266423,3
5438,5.87822,11.753467,-0.078306325,7
5439,11.377647,-0.238229,14.644661,7
5440,0.78610635,12.367953,3.8513186,1
5441,17.74267,5.0636063,-12.671606,3
5442,3.1318417,-6.461432,-5.425901,7
5443,10.278865,3.8479044,11.077142,7
5444,15.351014,16.868025,-0.38831493,2
5445,7.008203,16.878311,13.673214,2
5446,-1.3629726,18.121218,-5.689839,6
5447,-1.9112328,-28.139032,-3.8685672,2
5448,1.9102726,10.714832,18.836,3
5449,24.584965,-3.453156,5.6100745,2
5450,12.114346,10.20369,9.404758,5
5451,-3.0381486,1.2197074,-9.101666,4
5452,11.920628,10.407155,9.329271,2
5453,-5.6941695,-7.2260723,-20.044966,4
5454,-3.1701326,-1.6690836,1.9225602,7
5455,4.917846,-13.292332,11.319701,2
5456,-0.8392824,0.7156567,9.468554,7
5457,-4.8575516,18.710524,-6.771523,6
5458,12.904068,17.593952,-9.04774,1
5459,4.649704,4.6640744,2.4932952,1
5460,-15.837293,-0.79194206,3.6250012,6
5461,4.0023217,-11.509328,10.851495,6
5462,-22.607946,11.740555,1.0825256,4
5463,-2.5074914,-20.704346,3.8710923,3
5464,2.5640285,14.015026,1.9070706,1
5465,-12.774039,-11.252175,-1.5814655,3
5466,-3.466615,-5.86374,23.58131,6
5467,8.212853,14.33735,2.1208184,3
5468,5.726076,-2.657824,11.566082,7
5469,8.975423,5.862973,-1.7777421,3
5470,-7.773845,14.96448,11.136735,5
5471,8.913159,0.46260586,-24.252419,5
5472,-1.7460544,-20.327219,-9.229312,5
5473,2.5685587,21.691563,-1.5894104,6
5474,5.8176947,-16.11874,11.91131,2
5475,19.755547,3.4667451,-16.065708,5
5476,-7.0842876,-29.420935,-3.446617,7
5477,-0.11371622,-25.738483,-8.322382,6
5478,27.511068,-11.78655,-3.0061364,1
5479,9.937102,2.861277,13.618569,7
5480,-18.429686,14.245676,-0.89365065,5
5481,0.7296689,-25.75241,0.41448924,1
5482,1.2593954,-22.57423,9.981076,3
5483,-6.025172,5.531001,11.7189665,5
5484,-9.637657,-24.210762,0.33162722,2
5485,-0.5115846,-30.971447,-4.280671,1
5486,0.4404181,-14.559976,2.95901,7
5487,-3.4128618,7.3274093,11.327295,6
5488,1.2027138,-18.887236,4.0046706,2
5489,0.0045061326,-22.06857,8.547871,3
5490,-12.122461,8.729312,-4.2666273,5
5491,-4.423964,14.657426,-17.550076,4
5492,8.101704,-22.032787,13.801033,6
5493,11.155492,4.2476115,11.819054,7
5494,-6.8708663,-7.435497,-15.184844,4
5495,-4.2208223,6.390421,-0.62198,3
5496,5.2491446,-2.0332668,-7.3401656,2
5497,-5.866474,21.257185,-10.796084,2
5498,-12.106941,-14.853363,-13.783386,3
5499,-18.020956,-7.4501743,-7.8058953,4
5500,-2.7072268,-13.665813,3.3664064,1
5501,-17.449512,-18.124582,-6.217097,5
5502,8.484565,21.4638,-6.3458056,2
5503,13.126995,12.4286995,-0.6245588,3
5504,-0.13016833,-15.1581955,-2.2489495,7
5505,-1.8448442,-14.197629,0.009743406,7
5506,-19.97407,-0.1616778,-2.3736684,4
5507,-3.7081993,0.84442455,14.158652,6
5508,-5.5673594,6.0903645,-12.412132,5
5509,16.532415,-3.4046838,7.985105,1
5510,5.524373,-21.367811,13.427267,5
5511,5.372401,15.14677,16.534397,2
5512,-3.454848,-5.6955414,20.57442,3
5513,-6.4907413,-15.958084,-1.4931785,3
5514,-14.635218,-18.627153,-6.544451,4
5515,6.354512,7.9108562,9.3238125,7
